entity1,relationship,entity2
Product_573,sold_by,Seller_388
Product_418,sold_by,Seller_263
Product_1488,reviewed_by,Customer_1845
Product_719,belongs_to_category,Electronics
Product_118,bought_by,Customer_1994
Product_110,sold_by,Seller_282
Product_574,similar_to,Product_1993
Product_1773,complements,Product_1261
Product_1175,reviewed_by,Customer_1177
Product_414,belongs_to_category,Home
Product_656,bought_by,Customer_121
Product_376,reviewed_by,Customer_1353
Product_21,complements,Product_777
Product_1274,reviewed_by,Customer_186
Product_586,sold_by,Seller_395
Product_1037,similar_to,Product_1316
Product_1078,reviewed_by,Customer_808
Product_1933,complements,Product_68
Product_1804,reviewed_by,Customer_1443
Product_1684,belongs_to_category,Grocery
Product_1787,bought_by,Customer_1807
Product_1422,bought_by,Customer_265
Product_1291,complements,Product_981
Product_202,sold_by,Seller_7
Product_1089,sold_by,Seller_315
Product_192,belongs_to_category,Grocery
Product_233,bought_by,Customer_1783
Product_1131,sold_by,Seller_3
Product_540,bought_by,Customer_932
Product_22,similar_to,Product_732
Product_88,complements,Product_1931
Product_1629,sold_by,Seller_175
Product_1460,belongs_to_category,Grocery
Product_415,reviewed_by,Customer_155
Product_1690,complements,Product_1695
Product_1891,sold_by,Seller_317
Product_1342,reviewed_by,Customer_1046
Product_989,reviewed_by,Customer_1746
Product_1143,bought_by,Customer_285
Product_1374,belongs_to_category,Fashion
Product_1477,bought_by,Customer_1574
Product_30,complements,Product_173
Product_1882,similar_to,Product_913
Product_729,reviewed_by,Customer_551
Product_1869,complements,Product_1748
Product_246,similar_to,Product_149
Product_46,similar_to,Product_189
Product_1087,reviewed_by,Customer_56
Product_590,belongs_to_category,Sports
Product_1722,belongs_to_category,Books
Product_1323,sold_by,Seller_462
Product_591,reviewed_by,Customer_1960
Product_1277,sold_by,Seller_150
Product_1434,complements,Product_408
Product_1857,bought_by,Customer_1937
Product_596,complements,Product_1408
Product_1608,sold_by,Seller_292
Product_1580,reviewed_by,Customer_1728
Product_833,bought_by,Customer_144
Product_1977,sold_by,Seller_23
Product_1701,similar_to,Product_88
Product_1593,sold_by,Seller_302
Product_63,similar_to,Product_1909
Product_1575,complements,Product_1400
Product_274,belongs_to_category,Books
Product_1443,reviewed_by,Customer_561
Product_1030,reviewed_by,Customer_1594
Product_1962,similar_to,Product_1151
Product_1946,reviewed_by,Customer_1893
Product_998,complements,Product_1923
Product_347,bought_by,Customer_1883
Product_1299,similar_to,Product_1620
Product_83,bought_by,Customer_1417
Product_1718,complements,Product_1338
Product_472,similar_to,Product_1672
Product_119,sold_by,Seller_260
Product_1147,reviewed_by,Customer_208
Product_540,similar_to,Product_1639
Product_90,bought_by,Customer_903
Product_1999,sold_by,Seller_447
Product_629,similar_to,Product_1758
Product_464,reviewed_by,Customer_1304
Product_1434,belongs_to_category,Books
Product_1478,sold_by,Seller_119
Product_364,bought_by,Customer_165
Product_296,bought_by,Customer_490
Product_1951,sold_by,Seller_338
Product_911,complements,Product_1642
Product_1991,reviewed_by,Customer_1360
Product_1723,belongs_to_category,Grocery
Product_1697,similar_to,Product_1835
Product_519,belongs_to_category,Fashion
Product_1445,reviewed_by,Customer_531
Product_1621,belongs_to_category,Grocery
Product_1057,sold_by,Seller_471
Product_1093,bought_by,Customer_1895
Product_607,reviewed_by,Customer_1524
Product_493,sold_by,Seller_213
Product_1901,similar_to,Product_141
Product_222,belongs_to_category,Fashion
Product_1053,reviewed_by,Customer_1367
Product_380,similar_to,Product_555
Product_936,bought_by,Customer_858
Product_177,complements,Product_1965
Product_2000,belongs_to_category,Sports
Product_379,reviewed_by,Customer_1282
Product_601,similar_to,Product_190
Product_1866,belongs_to_category,Electronics
Product_973,reviewed_by,Customer_1048
Product_892,sold_by,Seller_393
Product_255,sold_by,Seller_485
Product_1585,reviewed_by,Customer_5
Product_222,complements,Product_1388
Product_768,sold_by,Seller_37
Product_1934,complements,Product_1420
Product_555,bought_by,Customer_533
Product_1402,similar_to,Product_1688
Product_1172,similar_to,Product_1239
Product_1673,similar_to,Product_917
Product_1955,sold_by,Seller_10
Product_1613,reviewed_by,Customer_971
Product_1345,similar_to,Product_300
Product_1995,bought_by,Customer_991
Product_709,reviewed_by,Customer_1992
Product_1178,similar_to,Product_466
Product_49,complements,Product_177
Product_1796,complements,Product_47
Product_921,bought_by,Customer_1677
Product_1283,complements,Product_1426
Product_1959,reviewed_by,Customer_853
Product_456,reviewed_by,Customer_109
Product_75,sold_by,Seller_155
Product_207,sold_by,Seller_220
Product_247,similar_to,Product_302
Product_288,reviewed_by,Customer_1834
Product_886,belongs_to_category,Books
Product_730,bought_by,Customer_919
Product_1491,sold_by,Seller_312
Product_767,belongs_to_category,Beauty
Product_640,bought_by,Customer_254
Product_562,similar_to,Product_16
Product_886,bought_by,Customer_386
Product_1230,complements,Product_949
Product_1691,sold_by,Seller_280
Product_8,similar_to,Product_807
Product_60,sold_by,Seller_32
Product_686,belongs_to_category,Home
Product_1073,bought_by,Customer_1286
Product_196,sold_by,Seller_293
Product_12,sold_by,Seller_394
Product_1271,bought_by,Customer_698
Product_354,complements,Product_1646
Product_1311,reviewed_by,Customer_298
Product_542,sold_by,Seller_93
Product_309,similar_to,Product_937
Product_301,belongs_to_category,Books
Product_1599,bought_by,Customer_1949
Product_279,similar_to,Product_696
Product_1971,reviewed_by,Customer_1121
Product_442,similar_to,Product_845
Product_805,reviewed_by,Customer_1423
Product_1759,complements,Product_1678
Product_103,reviewed_by,Customer_497
Product_1549,belongs_to_category,Fashion
Product_737,complements,Product_1967
Product_79,sold_by,Seller_492
Product_407,complements,Product_346
Product_12,reviewed_by,Customer_215
Product_1898,reviewed_by,Customer_985
Product_1988,complements,Product_271
Product_671,sold_by,Seller_70
Product_1475,similar_to,Product_1393
Product_839,similar_to,Product_1247
Product_1151,complements,Product_586
Product_372,sold_by,Seller_315
Product_1243,complements,Product_1332
Product_1641,similar_to,Product_1694
Product_1633,bought_by,Customer_225
Product_436,bought_by,Customer_122
Product_1353,reviewed_by,Customer_986
Product_1074,complements,Product_14
Product_1521,bought_by,Customer_1444
Product_1515,similar_to,Product_162
Product_857,belongs_to_category,Home
Product_1159,complements,Product_522
Product_1269,complements,Product_389
Product_1570,complements,Product_228
Product_1075,reviewed_by,Customer_1312
Product_505,complements,Product_1447
Product_1950,reviewed_by,Customer_1673
Product_341,complements,Product_1433
Product_1846,reviewed_by,Customer_1785
Product_1254,complements,Product_403
Product_1965,similar_to,Product_1383
Product_503,belongs_to_category,Grocery
Product_1325,similar_to,Product_1875
Product_1827,complements,Product_1421
Product_143,complements,Product_433
Product_1842,bought_by,Customer_153
Product_1192,reviewed_by,Customer_795
Product_1444,complements,Product_432
Product_1359,belongs_to_category,Fashion
Product_1298,sold_by,Seller_253
Product_1724,belongs_to_category,Home
Product_875,sold_by,Seller_136
Product_1016,reviewed_by,Customer_1926
Product_1781,bought_by,Customer_1734
Product_609,sold_by,Seller_426
Product_1404,reviewed_by,Customer_1059
Product_1363,bought_by,Customer_490
Product_694,sold_by,Seller_128
Product_1081,belongs_to_category,Beauty
Product_1290,reviewed_by,Customer_244
Product_1863,sold_by,Seller_174
Product_963,reviewed_by,Customer_1289
Product_70,reviewed_by,Customer_1911
Product_1878,complements,Product_1241
Product_926,bought_by,Customer_1684
Product_1769,similar_to,Product_1312
Product_816,sold_by,Seller_343
Product_374,belongs_to_category,Grocery
Product_1147,complements,Product_1636
Product_1745,sold_by,Seller_288
Product_769,bought_by,Customer_1656
Product_502,bought_by,Customer_1676
Product_1653,complements,Product_5
Product_816,sold_by,Seller_206
Product_1518,similar_to,Product_89
Product_192,similar_to,Product_76
Product_292,bought_by,Customer_1751
Product_1146,complements,Product_1593
Product_946,belongs_to_category,Sports
Product_193,sold_by,Seller_351
Product_1623,complements,Product_318
Product_1472,reviewed_by,Customer_1393
Product_1038,belongs_to_category,Grocery
Product_998,reviewed_by,Customer_181
Product_128,similar_to,Product_869
Product_280,sold_by,Seller_301
Product_668,complements,Product_1847
Product_1432,belongs_to_category,Fashion
Product_570,bought_by,Customer_31
Product_1334,complements,Product_1012
Product_1566,bought_by,Customer_1176
Product_230,bought_by,Customer_1874
Product_97,sold_by,Seller_449
Product_59,reviewed_by,Customer_662
Product_494,belongs_to_category,Electronics
Product_59,reviewed_by,Customer_1091
Product_953,bought_by,Customer_244
Product_581,reviewed_by,Customer_556
Product_1671,similar_to,Product_899
Product_1229,belongs_to_category,Home
Product_1088,reviewed_by,Customer_603
Product_640,complements,Product_1423
Product_1960,reviewed_by,Customer_1626
Product_278,sold_by,Seller_291
Product_796,reviewed_by,Customer_1474
Product_1113,sold_by,Seller_142
Product_257,belongs_to_category,Books
Product_615,complements,Product_543
Product_134,belongs_to_category,Beauty
Product_1246,sold_by,Seller_253
Product_468,reviewed_by,Customer_625
Product_5,sold_by,Seller_450
Product_1969,complements,Product_1395
Product_1499,similar_to,Product_135
Product_798,similar_to,Product_1964
Product_1217,similar_to,Product_557
Product_1865,sold_by,Seller_198
Product_569,similar_to,Product_640
Product_716,reviewed_by,Customer_914
Product_688,complements,Product_189
Product_222,bought_by,Customer_257
Product_82,reviewed_by,Customer_1251
Product_418,bought_by,Customer_1158
Product_1328,complements,Product_1443
Product_448,bought_by,Customer_721
Product_490,bought_by,Customer_1917
Product_122,bought_by,Customer_992
Product_355,complements,Product_1674
Product_402,belongs_to_category,Electronics
Product_575,reviewed_by,Customer_1064
Product_1525,reviewed_by,Customer_813
Product_1027,sold_by,Seller_338
Product_877,belongs_to_category,Beauty
Product_896,bought_by,Customer_229
Product_1968,similar_to,Product_1896
Product_1214,complements,Product_35
Product_1016,reviewed_by,Customer_1761
Product_444,similar_to,Product_1722
Product_704,bought_by,Customer_286
Product_1153,belongs_to_category,Home
Product_176,similar_to,Product_1356
Product_1678,bought_by,Customer_1874
Product_518,belongs_to_category,Grocery
Product_1515,sold_by,Seller_216
Product_416,similar_to,Product_1727
Product_1439,similar_to,Product_1724
Product_696,reviewed_by,Customer_972
Product_67,similar_to,Product_691
Product_1221,sold_by,Seller_101
Product_146,belongs_to_category,Home
Product_1483,complements,Product_294
Product_62,sold_by,Seller_203
Product_1691,complements,Product_534
Product_450,similar_to,Product_504
Product_162,belongs_to_category,Beauty
Product_243,reviewed_by,Customer_72
Product_124,similar_to,Product_73
Product_259,bought_by,Customer_1297
Product_316,reviewed_by,Customer_834
Product_424,complements,Product_791
Product_134,similar_to,Product_1495
Product_660,reviewed_by,Customer_327
Product_1720,sold_by,Seller_209
Product_1037,bought_by,Customer_701
Product_1652,sold_by,Seller_459
Product_1373,similar_to,Product_549
Product_136,belongs_to_category,Grocery
Product_455,belongs_to_category,Books
Product_1307,reviewed_by,Customer_17
Product_1300,bought_by,Customer_1872
Product_788,reviewed_by,Customer_28
Product_535,sold_by,Seller_318
Product_1455,sold_by,Seller_60
Product_767,belongs_to_category,Home
Product_1354,belongs_to_category,Fashion
Product_559,bought_by,Customer_1311
Product_1430,sold_by,Seller_444
Product_1590,reviewed_by,Customer_384
Product_1140,sold_by,Seller_105
Product_1085,reviewed_by,Customer_1414
Product_1582,belongs_to_category,Home
Product_578,belongs_to_category,Fashion
Product_1914,sold_by,Seller_466
Product_229,sold_by,Seller_175
Product_524,similar_to,Product_1064
Product_549,reviewed_by,Customer_324
Product_320,reviewed_by,Customer_1486
Product_61,bought_by,Customer_1604
Product_1501,similar_to,Product_24
Product_635,reviewed_by,Customer_788
Product_492,sold_by,Seller_441
Product_192,belongs_to_category,Books
Product_1749,sold_by,Seller_185
Product_1757,belongs_to_category,Beauty
Product_1572,belongs_to_category,Books
Product_840,complements,Product_451
Product_1012,bought_by,Customer_979
Product_1521,similar_to,Product_707
Product_694,belongs_to_category,Home
Product_57,sold_by,Seller_311
Product_521,sold_by,Seller_105
Product_102,reviewed_by,Customer_552
Product_1487,sold_by,Seller_440
Product_1919,complements,Product_366
Product_398,sold_by,Seller_447
Product_1687,bought_by,Customer_686
Product_312,complements,Product_260
Product_161,complements,Product_1887
Product_1549,reviewed_by,Customer_1295
Product_794,reviewed_by,Customer_1322
Product_514,belongs_to_category,Home
Product_1983,complements,Product_1949
Product_211,complements,Product_1864
Product_905,similar_to,Product_1800
Product_1109,sold_by,Seller_127
Product_1212,similar_to,Product_1961
Product_149,sold_by,Seller_405
Product_13,sold_by,Seller_346
Product_1593,similar_to,Product_1085
Product_1979,similar_to,Product_305
Product_979,complements,Product_462
Product_1218,belongs_to_category,Electronics
Product_290,sold_by,Seller_444
Product_1158,complements,Product_143
Product_563,belongs_to_category,Sports
Product_1088,reviewed_by,Customer_867
Product_1354,sold_by,Seller_90
Product_1674,sold_by,Seller_252
Product_485,complements,Product_1676
Product_1668,complements,Product_1690
Product_1568,sold_by,Seller_357
Product_1815,sold_by,Seller_486
Product_1332,similar_to,Product_779
Product_726,similar_to,Product_966
Product_1488,complements,Product_1166
Product_1188,sold_by,Seller_432
Product_1509,reviewed_by,Customer_390
Product_679,bought_by,Customer_1123
Product_820,sold_by,Seller_83
Product_1293,sold_by,Seller_195
Product_193,bought_by,Customer_1581
Product_1989,reviewed_by,Customer_1766
Product_817,complements,Product_266
Product_1716,complements,Product_162
Product_1118,complements,Product_81
Product_984,similar_to,Product_1420
Product_72,sold_by,Seller_444
Product_990,complements,Product_1377
Product_221,reviewed_by,Customer_1790
Product_1968,bought_by,Customer_881
Product_406,complements,Product_461
Product_584,belongs_to_category,Beauty
Product_838,complements,Product_831
Product_1208,complements,Product_1900
Product_398,complements,Product_123
Product_1500,similar_to,Product_529
